,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
558,Yorkville,40.77592985,-73.94711784,Carl Schurz Dog Run,40.77393335224556,-73.94388158347658,Dog Run
559,Yorkville,40.77592985,-73.94711784,City Swiggers,40.777514591474876,-73.95082007552988,Beer Store
560,Yorkville,40.77592985,-73.94711784,Le Grand Triage: Wine & Whiskey,40.777198346497926,-73.94916678009996,Wine Shop
561,Yorkville,40.77592985,-73.94711784,We Deliver Videos,40.77871742792299,-73.9480586398385,Video Store
562,Yorkville,40.77592985,-73.94711784,Black Star Bakery & Cafe,40.774858,-73.948052,Café
563,Yorkville,40.77592985,-73.94711784,Felice 83,40.77486666568879,-73.950868085548,Italian Restaurant
564,Yorkville,40.77592985,-73.94711784,PuTawn Local Thai Kitchen,40.77459861106953,-73.95104174611885,Thai Restaurant
565,Yorkville,40.77592985,-73.94711784,AOC East,40.77483845717926,-73.95083738094806,Wine Bar
566,Yorkville,40.77592985,-73.94711784,Regenerate Fitness,40.77554876714521,-73.94745085692637,Gym / Fitness Center
567,Yorkville,40.77592985,-73.94711784,East River Promenade,40.77491934703723,-73.94288063049316,Park
568,Yorkville,40.77592985,-73.94711784,Pho Shop,40.77866925705594,-73.94811064915139,Vietnamese Restaurant
569,Yorkville,40.77592985,-73.94711784,Ryan's Daughter,40.77636184768802,-73.95041416919217,Pub
570,Yorkville,40.77592985,-73.94711784,European Wax Center,40.774382937019936,-73.95125968388328,Health & Beauty Service
571,Yorkville,40.77592985,-73.94711784,Bareburger,40.77776399957451,-73.94903864903887,Burger Joint
572,Yorkville,40.77592985,-73.94711784,Luna Rossa,40.77654404044222,-73.95032631591812,Italian Restaurant
573,Yorkville,40.77592985,-73.94711784,Two Little Red Hens,40.77752327640072,-73.95176142454146,Bakery
574,Yorkville,40.77592985,-73.94711784,Poke Restaurant,40.77650835249341,-73.95054836908128,Sushi Restaurant
575,Yorkville,40.77592985,-73.94711784,Brearley Field House,40.77794663322817,-73.94937814314801,Gym
576,Yorkville,40.77592985,-73.94711784,Bondurants,40.77711865075638,-73.95204331058143,Bar
577,Yorkville,40.77592985,-73.94711784,Conmigo,40.777759891371495,-73.94876442340068,Mexican Restaurant
578,Yorkville,40.77592985,-73.94711784,83 1/2,40.77520589574406,-73.95123198330161,Italian Restaurant
579,Yorkville,40.77592985,-73.94711784,Maz Mezcal,40.77760379851887,-73.95098240705548,Mexican Restaurant
580,Yorkville,40.77592985,-73.94711784,Yura On East End,40.7721984,-73.9470302,Deli / Bodega
581,Yorkville,40.77592985,-73.94711784,Emack & Bolio's Ice Cream,40.773874901539344,-73.95161656040777,Ice Cream Shop
582,Yorkville,40.77592985,-73.94711784,Chase Bank,40.7763306,-73.9471753,Bank
583,Yorkville,40.77592985,-73.94711784,Schaller & Weber,40.77768033358095,-73.95192930892712,Butcher
584,Yorkville,40.77592985,-73.94711784,Schaller's Stube Sausage Bar,40.77758765183871,-73.95197452167795,Hot Dog Joint
585,Yorkville,40.77592985,-73.94711784,Logos Bookstore,40.774458,-73.948506,Bookstore
586,Yorkville,40.77592985,-73.94711784,Asphalt Green,40.779061977935854,-73.9440952293109,Gym
587,Yorkville,40.77592985,-73.94711784,Italianissimo Ristorante,40.77635051699617,-73.95217891729662,Italian Restaurant
588,Yorkville,40.77592985,-73.94711784,Regenerate 82,40.773077690538436,-73.94832704446911,Gym
589,Yorkville,40.77592985,-73.94711784,Miss Madeleine,40.774051,-73.951013,Dessert Shop
590,Yorkville,40.77592985,-73.94711784,Cafe Jax,40.7761234,-73.951838,Coffee Shop
591,Yorkville,40.77592985,-73.94711784,Inase Sushi,40.77460731028703,-73.95099236513252,Japanese Restaurant
592,Yorkville,40.77592985,-73.94711784,Heidelberg Restaurant,40.77753193843934,-73.95197880439615,German Restaurant
593,Yorkville,40.77592985,-73.94711784,Elio's,40.7767829340134,-73.95273640751839,Italian Restaurant
594,Yorkville,40.77592985,-73.94711784,The Art Farm In the City,40.7795505,-73.9452127,Daycare
595,Yorkville,40.77592985,-73.94711784,Mumtaz,40.7741338,-73.9482272,Indian Restaurant
596,Yorkville,40.77592985,-73.94711784,Mellow Yellow - coffee & vibes,40.77920486239496,-73.94770099915985,Coffee Shop
597,Yorkville,40.77592985,-73.94711784,Caledonia Bar,40.77625399201635,-73.95289944413288,Bar
598,Yorkville,40.77592985,-73.94711784,Moving Strength TRX/Pilates Studio,40.774547019372655,-73.95186601526352,Gym
599,Yorkville,40.77592985,-73.94711784,Luigi's Pizzeria,40.778221772532305,-73.94842554164335,Pizza Place
600,Yorkville,40.77592985,-73.94711784,La Mia Pizza,40.7744569816882,-73.95119502334224,Pizza Place
601,Yorkville,40.77592985,-73.94711784,Van Leeuwen Ice Cream,40.776976,-73.952798,Ice Cream Shop
602,Yorkville,40.77592985,-73.94711784,Asphalt Green Aquacenter,40.77906412196237,-73.94434060835297,Pool
603,Yorkville,40.77592985,-73.94711784,Cafe D'Alsace,40.77915220371584,-73.95106941461563,French Restaurant
604,Yorkville,40.77592985,-73.94711784,Tal Bagels,40.77743578787131,-73.95046600614467,Bagel Shop
605,Yorkville,40.77592985,-73.94711784,Ichiro,40.778901,-73.950843,Japanese Restaurant
606,Yorkville,40.77592985,-73.94711784,St. Stephen's Greenmarket,40.773982295256566,-73.95073475179325,Farmers Market
607,Yorkville,40.77592985,-73.94711784,Gymtime,40.77199212174999,-73.94956521462328,Gym
608,Yorkville,40.77592985,-73.94711784,U Don't Know Nothing Produce (Beyoglu),40.7747694,-73.948175,Gourmet Shop
609,Yorkville,40.77592985,-73.94711784,Jing Beauty Spa,40.77501350584493,-73.9505885976854,Spa
610,Yorkville,40.77592985,-73.94711784,Asphalt Green Field,40.778579953884275,-73.94444841389684,Soccer Field
611,Yorkville,40.77592985,-73.94711784,PQR,40.77706681082764,-73.95235840357438,Pizza Place
612,Yorkville,40.77592985,-73.94711784,Sushi Suki,40.774487478793816,-73.94821073470443,Sushi Restaurant
613,Yorkville,40.77592985,-73.94711784,Pio Pio,40.779887080282116,-73.94720193653723,Peruvian Restaurant
614,Yorkville,40.77592985,-73.94711784,Prince Tea House,40.772524,-73.949957,Tea Room
615,Yorkville,40.77592985,-73.94711784,Sumela Mediterranean Cafe & Grill,40.77511653246908,-73.95064219716679,Turkish Restaurant
616,Yorkville,40.77592985,-73.94711784,The Supply House,40.7775779,-73.952268,Bar
617,Yorkville,40.77592985,-73.94711784,Eastside Cellars,40.779651252124225,-73.94742455350139,Wine Shop
618,Yorkville,40.77592985,-73.94711784,Sabor a Mexico,40.77969059162157,-73.94735381055648,Mexican Restaurant
619,Yorkville,40.77592985,-73.94711784,Supercuts,40.777069591935984,-73.95229940298006,Salon / Barbershop
620,Yorkville,40.77592985,-73.94711784,Donguri Restaurant,40.77567809157289,-73.95247826645596,Japanese Restaurant
621,Yorkville,40.77592985,-73.94711784,Vietnaam,40.77919770424128,-73.95073107424153,Vietnamese Restaurant
622,Yorkville,40.77592985,-73.94711784,Duane Reade,40.77640615851943,-73.94701391458511,Pharmacy
623,Yorkville,40.77592985,-73.94711784,Yorkville Tennis Club,40.778263475536534,-73.94628938563997,Athletics & Sports
624,Yorkville,40.77592985,-73.94711784,Oren's Daily Roast,40.77426112970503,-73.95139412608984,Coffee Shop
625,Yorkville,40.77592985,-73.94711784,Arturo's,40.77532146301959,-73.94766206824356,Italian Restaurant
626,Yorkville,40.77592985,-73.94711784,Williamsburg Pizza,40.776753,-73.952763,Pizza Place
627,Yorkville,40.77592985,-73.94711784,Gracie Mews Diner,40.77353688350828,-73.9517811929898,Diner
628,Yorkville,40.77592985,-73.94711784,Bayard's Ale House,40.77468985977559,-73.95098993005361,Pub
629,Yorkville,40.77592985,-73.94711784,La Pulperia,40.776612,-73.952279,Latin American Restaurant
630,Yorkville,40.77592985,-73.94711784,Yuko,40.772758047804004,-73.94952703727317,Sushi Restaurant
631,Yorkville,40.77592985,-73.94711784,Noodle Fun,40.779794780733674,-73.94745425283135,Chinese Restaurant
632,Yorkville,40.77592985,-73.94711784,Five Mile Stone,40.77724623519559,-73.95218284225118,Bar
633,Yorkville,40.77592985,-73.94711784,Au Jus,40.7803867264066,-73.94686316062513,Sandwich Place
634,Yorkville,40.77592985,-73.94711784,Bar Felice,40.774759504088095,-73.95091626395565,Lounge
635,Yorkville,40.77592985,-73.94711784,The Writing Room,40.779401063600716,-73.95069832371163,New American Restaurant
636,Yorkville,40.77592985,-73.94711784,Green Kitchen,40.776597798373935,-73.95271457810559,Diner
637,Yorkville,40.77592985,-73.94711784,First on First Deli,40.78011535641353,-73.9468961275185,Deli / Bodega
638,Yorkville,40.77592985,-73.94711784,Hummus Kitchen,40.776372417174464,-73.95282795770578,Mediterranean Restaurant
639,Yorkville,40.77592985,-73.94711784,Ethyl's Alcohol & Food,40.77699064154686,-73.95237618153155,Bar
640,Yorkville,40.77592985,-73.94711784,Yummy Sushi,40.780214114821035,-73.94701196956478,Sushi Restaurant
641,Yorkville,40.77592985,-73.94711784,CVS pharmacy,40.77802937692758,-73.9516161585044,Pharmacy
642,Yorkville,40.77592985,-73.94711784,Starbucks,40.772356,-73.949984,Coffee Shop
643,Lenox Hill,40.76811266,-73.95885969,Whiskey & Wine Off 69,40.76727170418045,-73.95954398347956,Liquor Store
644,Lenox Hill,40.76811266,-73.95885969,Up Thai,40.76989759006919,-73.9575976933572,Thai Restaurant
645,Lenox Hill,40.76811266,-73.95885969,sweetgreen,40.76712827653142,-73.95684622228146,Salad Place
646,Lenox Hill,40.76811266,-73.95885969,La Esquina,40.76945123405223,-73.95778164213363,Taco Place
647,Lenox Hill,40.76811266,-73.95885969,Mission Ceviche,40.769218,-73.957901,Restaurant
648,Lenox Hill,40.76811266,-73.95885969,Cigar Inn,40.76877634685164,-73.95622190002375,Smoke Shop
649,Lenox Hill,40.76811266,-73.95885969,Donna Margherita,40.766452,-73.959905,Pizza Place
650,Lenox Hill,40.76811266,-73.95885969,Marymount Manhattan College,40.769232464055726,-73.95965795209456,College Academic Building
651,Lenox Hill,40.76811266,-73.95885969,Anthropologie,40.76929584181941,-73.96108483574552,Women's Store
652,Lenox Hill,40.76811266,-73.95885969,A Matter of Health,40.76802836725529,-73.95593309596553,Health Food Store
653,Lenox Hill,40.76811266,-73.95885969,Bohemian Spirit Restaurant,40.7691142,-73.9565393,Czech Restaurant
654,Lenox Hill,40.76811266,-73.95885969,CYC Fitness,40.768987784829804,-73.9607971294755,Cycle Studio
655,Lenox Hill,40.76811266,-73.95885969,Afghan Kebab House II,40.76802139999999,-73.95915719999999,Afghan Restaurant
656,Lenox Hill,40.76811266,-73.95885969,5 Napkin Burger,40.7674315,-73.9596625,Burger Joint
657,Lenox Hill,40.76811266,-73.95885969,Equinox,40.77046,-73.957387,Gym
658,Lenox Hill,40.76811266,-73.95885969,The Sweet Shop NYC,40.768295325636124,-73.95500318463608,Dessert Shop
659,Lenox Hill,40.76811266,-73.95885969,T-Bar Steak & Lounge,40.770634172936816,-73.96000318896644,Cocktail Bar
660,Lenox Hill,40.76811266,-73.95885969,THEP Thai Restaurant,40.770743347003574,-73.95705953980662,Thai Restaurant
661,Lenox Hill,40.76811266,-73.95885969,Kome Waza UES,40.765601636058776,-73.95740334822048,Japanese Restaurant
662,Lenox Hill,40.76811266,-73.95885969,Flying Tiger Copenhagen,40.770898319516576,-73.95993055564092,Gift Shop
663,Lenox Hill,40.76811266,-73.95885969,Journelle,40.77040141443128,-73.96018265489835,Lingerie Store
664,Lenox Hill,40.76811266,-73.95885969,Bohemian National Hall,40.76900288892712,-73.95666596661471,Art Gallery
665,Lenox Hill,40.76811266,-73.95885969,J.G. Melon,40.77105,-73.95931,Burger Joint
666,Lenox Hill,40.76811266,-73.95885969,Refine Method,40.76731526713521,-73.9568866274976,Gym
667,Lenox Hill,40.76811266,-73.95885969,Jean Claude II,40.767935,-73.959209,French Restaurant
668,Lenox Hill,40.76811266,-73.95885969,Persepolis,40.76977157453949,-73.95761617804439,Middle Eastern Restaurant
669,Lenox Hill,40.76811266,-73.95885969,Uskudar,40.76976,-73.95802,Turkish Restaurant
670,Lenox Hill,40.76811266,-73.95885969,Grace's Marketplace,40.76644352861987,-73.96025559386517,Gourmet Shop
671,Lenox Hill,40.76811266,-73.95885969,The P.E. Club,40.77101827851563,-73.95761331851189,Gym / Fitness Center
672,Lenox Hill,40.76811266,-73.95885969,The Fhitting Room Penthouse,40.766466038164914,-73.96262874941318,Gym
673,Lenox Hill,40.76811266,-73.95885969,Shanghai,40.768334,-73.958493,Chinese Restaurant
674,Lenox Hill,40.76811266,-73.95885969,B. Cafe - East,40.77095251409253,-73.9576186318982,Café
675,Lenox Hill,40.76811266,-73.95885969,Maison Kayser,40.77131932572194,-73.95959246401709,Bakery
676,Lenox Hill,40.76811266,-73.95885969,Flywheel Sports,40.7664934,-73.9624749,Cycle Studio
677,Lenox Hill,40.76811266,-73.95885969,SLT E 67,40.766508,-73.962584,Gym / Fitness Center
678,Lenox Hill,40.76811266,-73.95885969,Paper Source,40.77150016132978,-73.9594352363973,Paper / Office Supplies Store
679,Lenox Hill,40.76811266,-73.95885969,NR,40.770082,-73.954978,Cocktail Bar
680,Lenox Hill,40.76811266,-73.95885969,Candle Cafe,40.771407,-73.959138,Vegetarian / Vegan Restaurant
681,Lenox Hill,40.76811266,-73.95885969,State News,40.76949902453885,-73.96080790241002,Toy / Game Store
682,Lenox Hill,40.76811266,-73.95885969,Structure Personal Fitness,40.770471174428444,-73.96188967243695,Gym / Fitness Center
683,Lenox Hill,40.76811266,-73.95885969,Vivi Bubble Tea,40.76738020982902,-73.9594476565655,Bubble Tea Shop
684,Lenox Hill,40.76811266,-73.95885969,Bigoi Venezia,40.76995154071836,-73.95748568997048,Italian Restaurant
685,Lenox Hill,40.76811266,-73.95885969,Gotham Coffee House,40.766417653227954,-73.96021931346488,Coffee Shop
686,Lenox Hill,40.76811266,-73.95885969,Sokol New York,40.766653159251426,-73.95533533866734,Club House
687,Lenox Hill,40.76811266,-73.95885969,Chipotle Mexican Grill,40.765986622496065,-73.95704657423971,Mexican Restaurant
688,Lenox Hill,40.76811266,-73.95885969,Campagnola Restaurant,40.76891229915657,-73.95526786844196,Italian Restaurant
689,Lenox Hill,40.76811266,-73.95885969,Dr. Wine,40.766071126880135,-73.95711924412988,Wine Shop
690,Lenox Hill,40.76811266,-73.95885969,Bagelworks,40.76429402165898,-73.95851808553275,Bagel Shop
691,Lenox Hill,40.76811266,-73.95885969,Oren's Daily Roast,40.769755718510254,-73.96266688394745,Coffee Shop
692,Lenox Hill,40.76811266,-73.95885969,A La Turka,40.770127907296214,-73.9574354558078,Turkish Restaurant
693,Lenox Hill,40.76811266,-73.95885969,Sushi Ishikawa,40.7687413369592,-73.95412577434611,Sushi Restaurant
694,Lenox Hill,40.76811266,-73.95885969,Sophie's Cuban Cuisine,40.76508835870189,-73.95754765013382,Cuban Restaurant
695,Lenox Hill,40.76811266,-73.95885969,Bareburger,40.768504958401984,-73.95519116524162,Burger Joint
696,Lenox Hill,40.76811266,-73.95885969,The Coffee Inn,40.766767,-73.956515,Coffee Shop
697,Lenox Hill,40.76811266,-73.95885969,Lovella Salon,40.7662582,-73.9599509,Salon / Barbershop
698,Lenox Hill,40.76811266,-73.95885969,Shakespeare & Co,40.76824324874706,-73.96374543580556,Bookstore
699,Lenox Hill,40.76811266,-73.95885969,Just Salad,40.7665947820789,-73.95661672294442,Salad Place
700,Lenox Hill,40.76811266,-73.95885969,The Hunterian,40.766097,-73.955904,Cocktail Bar
701,Lenox Hill,40.76811266,-73.95885969,Le Gourmet,40.765354396047655,-73.95770137404709,Café
702,Lenox Hill,40.76811266,-73.95885969,Sotheby's,40.76649436504987,-73.95400261596386,Art Gallery
703,Lenox Hill,40.76811266,-73.95885969,The Playroom NYC,40.769811,-73.95534,Playground
704,Lenox Hill,40.76811266,-73.95885969,Lenox Hill Neighborhood House,40.76691995725102,-73.95791072407403,Non-Profit
705,Lenox Hill,40.76811266,-73.95885969,Boqueria,40.7715096,-73.956073,Spanish Restaurant
706,Lenox Hill,40.76811266,-73.95885969,1st Avenue Gourmet Deli,40.76546325387085,-73.95769495084248,Deli / Bodega
707,Lenox Hill,40.76811266,-73.95885969,New Balance,40.7675498528332,-73.96229724076575,Sporting Goods Shop
708,Lenox Hill,40.76811266,-73.95885969,2nd Floor Bar & Essen,40.769686794793905,-73.95435011649448,Cocktail Bar
709,Lenox Hill,40.76811266,-73.95885969,Mezzaluna Restaurants,40.771352488755774,-73.95968198776245,Italian Restaurant
710,Lenox Hill,40.76811266,-73.95885969,Unleashed by Petco,40.76683457862311,-73.96274261976328,Pet Store
711,Lenox Hill,40.76811266,-73.95885969,Oslo Coffee Roasters,40.769363626993965,-73.95359768642824,Coffee Shop
712,Lenox Hill,40.76811266,-73.95885969,Delizia 73 Ristorante & Pizza,40.76873386522408,-73.95533009269842,Italian Restaurant
713,Lenox Hill,40.76811266,-73.95885969,Tanoshi Sushi,40.76774705779318,-73.95320282682466,Sushi Restaurant
714,Lenox Hill,40.76811266,-73.95885969,Inès,40.76877142375057,-73.95420859195518,Café
715,Lenox Hill,40.76811266,-73.95885969,Numero 28 Pizza,40.76929345769922,-73.95496593295218,Pizza Place
716,Lenox Hill,40.76811266,-73.95885969,Zawa,40.763977000000004,-73.959188,Sushi Restaurant
717,Lenox Hill,40.76811266,-73.95885969,Ikinari Steak,40.770785821220414,-73.96183444012684,Steakhouse
718,Lenox Hill,40.76811266,-73.95885969,Greek Eats,40.76421780320028,-73.95861188836427,Greek Restaurant
719,Lenox Hill,40.76811266,-73.95885969,The Meatball Shop,40.77165010970168,-73.95626364966382,Italian Restaurant
720,Lenox Hill,40.76811266,-73.95885969,Gregorys Coffee,40.76565,-73.95779,Coffee Shop
721,Lenox Hill,40.76811266,-73.95885969,The Pony Bar,40.769780846710525,-73.95449468539174,Bar
722,Lenox Hill,40.76811266,-73.95885969,Dueto Salon,40.766843,-73.960697,Salon / Barbershop
723,Lenox Hill,40.76811266,-73.95885969,Citarella Gourmet Market - Upper East Side,40.7717467,-73.95872800000001,Grocery Store
724,Lenox Hill,40.76811266,-73.95885969,Pizza Park,40.764305366781066,-73.95850301312846,Pizza Place
725,Lenox Hill,40.76811266,-73.95885969,Matsu Sushi,40.76610577087947,-73.95612452905382,Sushi Restaurant
726,Lenox Hill,40.76811266,-73.95885969,La Crosta Restaurant & Gourmet Pizzeria,40.76712542095526,-73.95433751846889,Pizza Place
727,Lenox Hill,40.76811266,-73.95885969,Serena's Wine Bar-Cafe,40.76530396392224,-73.96102130674548,Wine Bar
728,Lenox Hill,40.76811266,-73.95885969,lululemon athletica,40.7655864,-73.9633547,Clothing Store
729,Lenox Hill,40.76811266,-73.95885969,DAVIDsTEA,40.76579831335765,-73.96369531609884,Tea Room
730,Lenox Hill,40.76811266,-73.95885969,Zucchero e Pomodori,40.7705713185538,-73.95710722702493,Italian Restaurant
731,Lenox Hill,40.76811266,-73.95885969,Nike Running,40.7664195,-73.9628462,Sporting Goods Shop
732,Lenox Hill,40.76811266,-73.95885969,Joe the Art of Coffee,40.7720441944042,-73.96080496387015,Coffee Shop
733,Lenox Hill,40.76811266,-73.95885969,Oath Pizza,40.766372827932635,-73.96312524179484,Pizza Place
734,Lenox Hill,40.76811266,-73.95885969,Sant Ambroeus Coffee Bar at Hanley,40.76609103985554,-73.96330872452937,Café
735,Lenox Hill,40.76811266,-73.95885969,Sur La Table,40.77207734231519,-73.95904245557166,Kitchen Supply Store
736,Lenox Hill,40.76811266,-73.95885969,Otte Third Avenue,40.7694195984168,-73.96095271926407,Boutique
737,Lenox Hill,40.76811266,-73.95885969,House of Jai Yoga,40.77011454129129,-73.9542507561448,Yoga Studio
738,Lenox Hill,40.76811266,-73.95885969,Pilates Reforming New York - E. 76th St,40.770371365271224,-73.95404456607389,Pilates Studio
739,Lenox Hill,40.76811266,-73.95885969,Mini Deli,40.76526407910149,-73.96105477854617,Deli / Bodega
740,Lenox Hill,40.76811266,-73.95885969,Gina La Fornarina,40.77091675653072,-73.96185609862519,Italian Restaurant
741,Lenox Hill,40.76811266,-73.95885969,Champion Coffee,40.76630395432694,-73.96232329085092,Coffee Shop
742,Lenox Hill,40.76811266,-73.95885969,The Vitamin Shoppe,40.768061,-73.961507,Supplement Shop
743,Roosevelt Island,40.76215961,-73.94916769,NISI,40.76191465854082,-73.94996590025112,Greek Restaurant
744,Roosevelt Island,40.76215961,-73.94916769,Roosevelt Island Promenade,40.76087483014197,-73.95243668606233,Outdoors & Recreation
745,Roosevelt Island,40.76215961,-73.94916769,Island Wine & Spirits,40.763206,-73.949462,Liquor Store
746,Roosevelt Island,40.76215961,-73.94916769,Roosevelt Island Farmer's Market,40.76421014128427,-73.94760633661917,Farmers Market
747,Roosevelt Island,40.76215961,-73.94916769,Manhattan Park,40.7655396450576,-73.9470753989693,Park
748,Roosevelt Island,40.76215961,-73.94916769,East Side River Walk,40.765390648616936,-73.9517249177492,Waterfront
749,Roosevelt Island,40.76215961,-73.94916769,PS 217,40.76392285280312,-73.94794596391924,School
750,Roosevelt Island,40.76215961,-73.94916769,Subway,40.76115505857909,-73.95096396013622,Sandwich Place
751,Roosevelt Island,40.76215961,-73.94916769,One East River Place,40.76617000611569,-73.95170900462855,Residential Building (Apartment / Condo)
752,Roosevelt Island,40.76215961,-73.94916769,Wholesome Factory,40.76153151578956,-73.95026120934979,Deli / Bodega
753,Roosevelt Island,40.76215961,-73.94916769,Starbucks,40.75935954636262,-73.95315311551424,Coffee Shop
754,Roosevelt Island,40.76215961,-73.94916769,Fuji East,40.758966489558965,-73.95244084627487,Japanese Restaurant
755,Roosevelt Island,40.76215961,-73.94916769,Manhattan Park Gym,40.76591047366576,-73.94664073849377,Gym
756,Roosevelt Island,40.76215961,-73.94916769,Roosevelt Island Fruit Stand,40.76130402284341,-73.9497618012364,Food & Drink Shop
757,Roosevelt Island,40.76215961,-73.94916769,Blackwell Playground,40.75988523634521,-73.95123964137191,Playground
758,Roosevelt Island,40.76215961,-73.94916769,475 Main Street Fitness Center,40.759954,-73.951787,Gym / Fitness Center
759,Roosevelt Island,40.76215961,-73.94916769,NYC Social Sports Club - Octagon Field,40.764551000000004,-73.946706,Soccer Field
760,Roosevelt Island,40.76215961,-73.94916769,MTA Q102 Bus,40.759741687744764,-73.95285570973029,Bus Line
761,Roosevelt Island,40.76215961,-73.94916769,Southtown Dog Run,40.758927960726275,-73.95158715583743,Dog Run
762,Roosevelt Island,40.76215961,-73.94916769,Prestige Cleaners,40.759376525878906,-73.95287322998047,Dry Cleaner
763,Roosevelt Island,40.76215961,-73.94916769,Jupioca,40.75921,-73.952693,Bubble Tea Shop
764,Roosevelt Island,40.76215961,-73.94916769,Piccolo Pizza,40.75896413259843,-73.95273370882775,Pizza Place
765,Roosevelt Island,40.76215961,-73.94916769,MTA Subway - Roosevelt Island (F),40.75909073745653,-73.95348921085481,Metro Station
766,Roosevelt Island,40.76215961,-73.94916769,Gristedes Supermarkets #517,40.76440202557276,-73.94736865621834,Supermarket
767,Upper West Side,40.787658,-73.97705924,AMC Loews 84th Street 6,40.78677027405666,-73.97760838294472,Movie Theater
768,Upper West Side,40.787658,-73.97705924,Jacob's Pickles,40.78665323745776,-73.9756219616424,Southern / Soul Food Restaurant
769,Upper West Side,40.787658,-73.97705924,Maison Pickle,40.786989737086394,-73.97778714345775,American Restaurant
770,Upper West Side,40.787658,-73.97705924,Eléa,40.78753120889783,-73.97668142481366,Greek Restaurant
771,Upper West Side,40.787658,-73.97705924,Han Dynasty,40.78761996790675,-73.97635945297974,Chinese Restaurant
772,Upper West Side,40.787658,-73.97705924,Barney Greengrass,40.788007875375264,-73.97479388324341,Bagel Shop
773,Upper West Side,40.787658,-73.97705924,Celeste,40.786688640728016,-73.97573727885354,Italian Restaurant
774,Upper West Side,40.787658,-73.97705924,George Keeley NYC,40.78599,-73.976172,Pub
775,Upper West Side,40.787658,-73.97705924,Juice Generation,40.78820908282597,-73.97699430584908,Juice Bar
776,Upper West Side,40.787658,-73.97705924,Kirsh Bakery and Kitchen,40.788138,-73.974502,Bakery
777,Upper West Side,40.787658,-73.97705924,Mokum,40.785355,-73.97681,Mediterranean Restaurant
778,Upper West Side,40.787658,-73.97705924,Barnes & Noble,40.786116331483534,-73.97864520549774,Bookstore
779,Upper West Side,40.787658,-73.97705924,The Mermaid Inn,40.7887443662537,-73.97424322252336,Seafood Restaurant
780,Upper West Side,40.787658,-73.97705924,Flor de Mayo,40.785966049770074,-73.9763123251348,Peruvian Restaurant
781,Upper West Side,40.787658,-73.97705924,Pizzeria Sirenetta,40.78864019118798,-73.9742819869487,Italian Restaurant
782,Upper West Side,40.787658,-73.97705924,e's BAR,40.786789787793204,-73.97565381430984,Bar
783,Upper West Side,40.787658,-73.97705924,Fred's Restaurant,40.785657789223166,-73.97653947514475,American Restaurant
784,Upper West Side,40.787658,-73.97705924,Cindy's Nail Salon,40.78614598425024,-73.97611363790173,Nail Salon
785,Upper West Side,40.787658,-73.97705924,Amélie,40.78867087369752,-73.97440006466266,Wine Bar
786,Upper West Side,40.787658,-73.97705924,Alachi Masala,40.7861663,-73.9764143,Indian Restaurant
787,Upper West Side,40.787658,-73.97705924,Bar Veloce,40.785517999999996,-73.976969,Wine Bar
788,Upper West Side,40.787658,-73.97705924,Cafe Lalo,40.78593750237866,-73.97688329379154,Café
789,Upper West Side,40.787658,-73.97705924,Peacefood Cafe,40.78516588233606,-73.97706383152412,Vegetarian / Vegan Restaurant
790,Upper West Side,40.787658,-73.97705924,Tiki Chick,40.786854,-73.97541,Tiki Bar
791,Upper West Side,40.787658,-73.97705924,Van Leeuwen Ice Cream,40.784914,-73.977378,Ice Cream Shop
792,Upper West Side,40.787658,-73.97705924,Orwasher's Bakery,40.78455538760141,-73.9773885919887,Bakery
793,Upper West Side,40.787658,-73.97705924,NY Loves Yoga,40.78520461497391,-73.97516970544969,Yoga Studio
794,Upper West Side,40.787658,-73.97705924,Gazala's,40.78457478389511,-73.97705498431503,Middle Eastern Restaurant
795,Upper West Side,40.787658,-73.97705924,Land Thai Kitchen,40.784867513584636,-73.97712178279812,Thai Restaurant
796,Upper West Side,40.787658,-73.97705924,Jin Ramen,40.78526069203778,-73.97683897404411,Ramen Restaurant
797,Upper West Side,40.787658,-73.97705924,Zabar's,40.784624903925405,-73.97945623311766,Food & Drink Shop
798,Upper West Side,40.787658,-73.97705924,Luke's Lobster,40.784146813428826,-73.97765609049912,Seafood Restaurant
799,Upper West Side,40.787658,-73.97705924,Caledonia Bar,40.78409048478559,-73.9777126525013,Bar
800,Upper West Side,40.787658,-73.97705924,Bodrum Mediterranean Restaurant,40.78927368532629,-73.97382498331747,Turkish Restaurant
801,Upper West Side,40.787658,-73.97705924,Joe Coffee Company,40.78576794628144,-73.97297822944773,Coffee Shop
802,Upper West Side,40.787658,-73.97705924,Chipotle Mexican Grill,40.7862055,-73.9778816,Mexican Restaurant
803,Upper West Side,40.787658,-73.97705924,Amorino,40.78368236982977,-73.97794864947821,Ice Cream Shop
804,Upper West Side,40.787658,-73.97705924,Crave Fishbar,40.78421430172268,-73.97758646823992,Restaurant
805,Upper West Side,40.787658,-73.97705924,West Side Community Garden,40.78914123080959,-73.97198058871734,Garden
806,Upper West Side,40.787658,-73.97705924,PlantShed,40.78699161930172,-73.97156685590744,Flower Shop
807,Upper West Side,40.787658,-73.97705924,Motorino,40.78558623374228,-73.9728424861288,Pizza Place
808,Upper West Side,40.787658,-73.97705924,Vin Sur Vingt,40.785077486405,-73.97285410928457,Wine Bar
